,inside_18,first_touch,bodypart_Head,bodypart_Left Foot,bodypart_Other,bodypart_Right Foot,technique_Ground,technique_Volley,assist_Ground Pass,assist_High Pass,assist_Low Pass,assist_Unassisted,state_of_play_Open Play - Shot,state_of_play_Set Piece - Direct Free Kick,state_of_play_Set Piece - Penalty,time,shot_distance,shot_angle
142,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.031185847124287736,0.0,0.0,0.9688141528757123,1.0,0.0,0.0,0.041283464888935105,0.40524827140623687,-0.07879994688034841
143,1,0,0.40774107950385785,0.0,0.0,0.5922589204961421,1.0,0.0,0.0,0.40774107950385785,0.0,0.5922589204961421,1.0,0.0,0.0,-4.205857080641362e-05,-0.48346346944747776,0.2027632616928277
144,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.5831381154291188,0.0,0.0,0.41686188457088125,1.0,0.0,0.0,0.3377051924239314,-0.4971454579992118,0.2901315850036976
145,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0628146132127625,-0.9629707234263456,0.21268734657504232
146,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7372357266666476,0.0,0.2627642733333524,-0.3886725563417208,0.15339853717231988,-0.05006000011925044
147,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.25326628065789303,-0.8087630616887697,-0.953906214747055
148,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.7852830382005309,0.0,0.21471696179946909,0.0,1.0,0.0,0.0,0.23702824568093175,-0.5352396764072893,0.31530035478399143
149,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.3965248665877156,0.0,0.0,0.6034751334122844,1.0,0.0,0.0,0.10762359524052718,0.05984003478486921,-0.016753452082540664
150,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2655455985827515,-1.4919891770774873,-0.20383456445984516
151,1,0,0.564578017565622,0.0,0.0,0.435421982434378,1.0,0.0,0.0,0.564578017565622,0.0,0.435421982434378,1.0,0.0,0.0,-0.20835760810812531,-0.4940939187473471,0.029203996921720377
152,1,0,0.7401633704632604,0.0,0.0,0.2598366295367396,1.0,0.0,0.0,0.7401633704632604,0.0,0.2598366295367396,0.7401633704632604,0.0,0.2598366295367396,-1.0046705356974015,-0.5604446071004008,-0.3499078534298493
153,1,0,0.0,0.08521415479864414,0.0,0.9147858452013559,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6308877329839462,-0.5661893746366293,0.6430169738043386
154,1,1,0.0,0.20978228136956234,0.0,0.7902177186304377,1.0,0.0,0.7902177186304377,0.0,0.0,0.20978228136956234,1.0,0.0,0.0,-0.10670242306979555,-0.8646858155933815,-1.1817936965935183
155,1,1,0.0,0.6873803502003796,0.0,0.3126196497996204,1.0,0.0,0.3126196497996204,0.0,0.0,0.6873803502003796,1.0,0.0,0.0,0.32733347170558347,-0.9284202225787045,-1.478829466034583
156,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.20941107142573046,0.0,0.0,0.7905889285742695,1.0,0.0,0.0,0.6879246194451668,-0.5806810188081931,0.5693764990076997
157,1,0,0.4580876582901213,0.0,0.0,0.5419123417098787,1.0,0.0,0.5419123417098787,0.4580876582901213,0.0,0.0,1.0,0.0,0.0,-0.10520947197448856,-1.0359824136648483,-0.9130807026971667
158,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.35861244822905747,0.0,0.0,0.6413875517709425,1.0,0.0,0.0,0.7922266020098447,-0.6696373499684237,0.50909907771754
159,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.45176656609986104,-0.9330043516756124,-0.36853320803884393
160,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6581863006758306,-0.970490367574673,-0.24281772328418771
161,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5131640705519609,-0.4035919796704214,0.6133137275400081
162,1,0,0.5352352468221306,0.0,0.0,0.46476475317786936,1.0,0.0,0.0,0.5352352468221306,0.0,0.46476475317786936,1.0,0.0,0.0,0.31703227558384056,-0.8925333250721006,-0.09723527781492236
163,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.8218838973950626,0.0,0.17811610260493738,0.0,1.0,0.0,0.0,0.22935229336865692,-0.5337810272525063,0.26667323840310925
164,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5206262702458981,-0.9516745875938778,-0.5704369953466883
165,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.008578512507598002,0.0,0.0,0.991421487492402,1.0,0.0,0.0,0.5475289038861156,-0.4470266163397548,0.6543038056176494
166,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.98839598427672,0.0,0.011604015723279959,0.03271518210603852,0.43233845031800333,-0.04760801645024314
167,1,0,0.6803264840453818,0.0,0.0,0.31967351595461824,1.0,0.0,0.31967351595461824,0.6803264840453818,0.0,0.0,1.0,0.0,0.0,0.1444382049890578,-1.033566253614893,-0.5003331067639751
168,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.562241400213788,-1.7286949645139478,0.4626805709966235
169,1,0,0.0,0.2511501623946315,0.0,0.7488498376053685,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.804888686681007,-0.7810967043003076,0.6216714711009612
170,1,1,0.0,0.02192547976762138,0.0,0.9780745202323786,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.33334412747697,-0.9993747122620043,0.7502025264361261
171,1,1,0.0,0.918867720874583,0.0,0.08113227912541698,1.0,0.0,0.08113227912541698,0.0,0.0,0.918867720874583,1.0,0.0,0.0,1.5617761745604857,-1.6942446336597912,0.5030008415878205
172,0,1,0.0,0.0,0.0,1.0,0.5920472529668434,0.40795274703315665,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1662587524118932,-0.1448339279553713,0.2868169623808505
173,1,0,0.16989859518289363,0.0,0.0,0.8301014048171064,1.0,0.0,0.0,0.16989859518289363,0.0,0.8301014048171064,1.0,0.0,0.0,0.4702694824485315,-0.5944495427408882,0.41552240676869256
174,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.47139795762208886,-0.32668665127666474,0.5534425928555999
175,1,0,0.9956588510796207,0.0,0.0,0.00434114892037929,1.0,0.0,0.00434114892037929,0.9956588510796207,0.0,0.0,1.0,0.0,0.0,-0.7845738801892104,-0.5249660801383075,-0.4552426644142502
176,1,1,0.0,0.0,0.0,1.0,0.2277291498967936,0.7722708501032064,0.0,0.0,0.2277291498967936,0.7722708501032064,1.0,0.0,0.0,0.3477312137582549,-0.90218851958701,0.9055818231036168
177,1,0,0.0,0.0,0.0,1.0,0.5342428502453969,0.46575714975460314,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4438530905166974,-0.7098227024497538,0.7089440246933243
178,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.7657980493451216,0.0,0.23420195065487837,0.0,1.0,0.0,0.0,1.0441325878572476,-0.9383363606339261,0.5096220805842957
179,1,1,0.0,1.0,0.0,0.0,0.4945622082864569,0.5054377917135431,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7527730413471898,-1.0115718744069178,-1.6648415949531505
180,1,0,0.37990489044747255,0.0,0.0,0.6200951095525274,1.0,0.0,0.0,0.37990489044747255,0.0,0.6200951095525274,1.0,0.0,0.0,0.3821842110530857,-0.7657969028399971,0.12077414862189506
181,1,0,0.77464969923909,0.0,0.0,0.22535030076091,1.0,0.0,0.22535030076091,0.77464969923909,0.0,0.0,1.0,0.0,0.0,0.1378443661402737,-1.103842654729521,-0.573865070863748
182,1,1,0.0,0.9553750920409165,0.0,0.04462490795908347,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.39859864943267065,-0.9230818188361609,-0.1774390716077444
183,1,1,0.0,1.0,0.0,0.0,0.6969525819351785,0.3030474180648215,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5478835148221721,-0.9547728783110304,-1.233394022094092
184,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363158924740153,0.0,0.0,0.3636841075259847,1.0,0.0,0.0,0.9863603320086602,-0.8352087413313503,0.3969067651456064
185,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.5879220718198569,0.0,0.0,0.4120779281801431,1.0,0.0,0.0,0.9525297364320406,-0.8063555442064017,0.4164578897927758
186,1,1,0.0,0.7279609221354768,0.0,0.2720390778645232,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.38270084118676917,-0.9416688799908262,0.048560105225314176
187,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12802464189571033,-0.5672103396151491,-0.11133475281601812
188,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.8579336565832706,0.0,0.0,0.1420663434167294,1.0,0.0,0.0,1.0717664559286029,0.552272560539217,0.5868402701332998
189,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.20992477909208973,0.15477258087100237,0.17862447381217567
190,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.815987352011225,0.12591697519516531,0.4238767650596934
191,1,1,0.0,0.439539710467189,0.0,0.560460289532811,1.0,0.0,0.560460289532811,0.0,0.0,0.439539710467189,1.0,0.0,0.0,0.1020986124197441,-0.8953464368347058,-1.3246882750910491
192,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.11634154516284634,0.0,0.8836584548371537,0.0,1.0,0.0,0.0,0.3773190233637227,-0.5618989124168239,1.2040416726054173
193,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.8919464028943334,0.0,0.0,0.10805359710566664,0.8919464028943334,0.0,0.10805359710566664,-0.004398165100908846,-0.5416692757560868,0.02060007577693152
194,1,0,0.6052531968588666,0.0,0.0,0.3947468031411334,1.0,0.0,0.3947468031411334,0.6052531968588666,0.0,0.0,1.0,0.0,0.0,-0.4003611351659132,-0.5248210407734053,-0.26210901507176737
195,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.44360702097293747,-0.9404437856879023,-0.42437890767140835
196,1,1,0.0,0.29264833644235044,0.0,0.7073516635576496,0.7073516635576496,0.29264833644235044,0.7073516635576496,0.0,0.0,0.29264833644235044,1.0,0.0,0.0,0.05043783365725418,-0.8997339475980588,-1.2284574042435614
197,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.08271204312660796,0.0,0.0,0.917287956873392,1.0,0.0,0.0,0.150480339118345,0.45554612988210474,0.013660515370262402
198,1,1,0.0,0.869296426188341,0.0,0.13070357381165898,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.39258116105735835,-0.9301172178483644,-0.09189599558192352
199,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.6736828861391311,0.0,0.0,0.3263171138608689,0.6736828861391311,0.0,0.3263171138608689,-0.40110915274614367,-0.571941722264751,0.0015479926158146404
200,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9296079904500433,-0.8962328511861939,0.18474702940214607
201,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5902031650965571,0.4097968349034429,1.0,0.0,0.0,0.4590134478490663,-0.5211673465260599,1.0698546352538933
202,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.2429897720416202,0.0,0.0,0.7570102279583798,1.0,0.0,0.0,0.4565986883873542,-0.4730439344753036,0.5023660070277403
203,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2611444712016642,-0.8137539971092032,-0.9713153323819059
204,1,0,0.003409002779435122,0.0,0.0,0.9965909972205649,1.0,0.0,0.9965909972205649,0.003409002779435122,0.0,0.0,1.0,0.0,0.0,-0.29901845157179974,-0.8356235298029935,-1.0492814983644465
205,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.8694276524302548,0.0,0.0,0.13057234756974523,0.8694276524302548,0.0,0.13057234756974523,-0.04532775273859313,-0.5447925538879532,0.018634428412203828
206,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.12101068907507981,-0.7249774369423678,-0.6616496186493097
207,1,1,0.0,0.7154438204308702,0.0,0.2845561795691298,0.7154438204308702,0.2845561795691298,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2320710143485827,-1.5375933949584148,0.59552745462681
208,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0853863818229923,0.0,0.0,0.9146136181770077,1.0,0.0,0.0,0.6012228658173414,-0.5067354454044765,0.6194825276901297
209,1,0,0.8254731393303654,0.0,0.0,0.17452686066963463,1.0,0.0,0.17452686066963463,0.8254731393303654,0.0,0.0,1.0,0.0,0.0,0.13429145954125166,-1.1417091381243534,-0.6134857237914899
210,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.9685200162184808,0.0,0.03147998378151917,0.0,1.0,0.0,0.0,1.2141924372285373,-1.0367594509502436,0.28487795477871813
211,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.7550096132852229,0.0,0.0,0.24499038671477713,0.7550096132852229,0.0,0.24499038671477713,-0.6227538807874327,-0.7947211714302251,-0.8077860173770328
212,1,1,0.0,1.0,0.0,0.0,0.047138925060783765,0.9528610749392162,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4577389100918867,-0.9586311971086396,-0.1865675069539795
213,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.534581777738266,-0.6983207026105906,0.10188960500489588
214,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5214531949752664,-0.7419624546594579,-0.539298471292342
215,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.03683447845165011,0.0,0.0,0.9631655215483499,1.0,0.0,0.0,0.03930907477657889,0.398007196206376,-0.0844701992754619
216,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.30470729623556614,0.0,0.0,0.6952927037644339,1.0,0.0,0.0,0.7545432083050886,-0.6374982058484837,0.530876782629103
217,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5792176264758788,-0.9675607209595529,-0.7422329226316443
218,1,1,0.0,1.0,0.0,0.0,0.7913173563229758,0.20868264367702416,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5676737471855566,-0.9595575590124531,-1.370361923700136
219,1,0,0.8444620395771283,0.0,0.0,0.1555379604228717,1.0,0.0,0.1555379604228717,0.8444620395771283,0.0,0.0,1.0,0.0,0.0,-0.7105860305156184,-0.572303367152522,-0.5457609726365115
220,1,0,0.0,0.0,0.0,1.0,0.7316177873328608,0.26838221266713924,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.48524667083319356,-0.602186242573592,0.6856512319229713
221,1,1,0.0,0.07662469043882447,0.0,0.9233753095611755,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.33716797698825834,-0.9949040252582861,0.6958436595711012
222,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.8185423711743399,0.0,0.0,0.18145762882566008,1.0,0.0,0.0,1.0249532044136704,0.5473576067112244,0.5577153245453967
223,1,0,0.9259096406687369,0.0,0.0,0.07409035933126307,1.0,0.0,0.07409035933126307,0.9259096406687369,0.0,0.0,1.0,0.0,0.0,0.09101429470193023,-1.2395089229102831,-0.771901385418482
224,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.341396385030763,-0.6015328568580355,0.06136863815302246
225,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.316715619978304,0.0,0.0,0.683284380021696,1.0,0.0,0.0,0.43082897945164345,-0.47826784719723564,0.45636501061174645
226,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.18926445243578494,0.0,0.0,0.8107355475642151,1.0,0.0,0.0,0.6738407527433439,-0.5686692710011271,0.5775157418648891
227,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.2764499104052026,0.0,0.0,0.7235500895947974,1.0,0.0,0.0,0.09083547135784774,0.17654190793815683,-0.02606247152656708
228,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25782534523415446,-0.5596629163006682,0.04383946948289325
229,1,1,0.0,0.0,0.0,1.0,0.7189862258325459,0.2810137741674541,0.7189862258325459,0.0,0.0,0.2810137741674541,1.0,0.0,0.0,0.985218194669395,-1.0377462310838408,0.3966711706251707
230,1,1,0.0,1.0,0.0,0.0,0.9931867871808482,0.006813212819151815,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5820377506813776,-1.7452831224567922,0.520251366159211
231,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.22214881452457969,0.0,0.7778511854754203,0.0,1.0,0.0,0.0,0.35512906466368155,-0.5576821894376142,1.063468404260803
232,1,0,0.8060356865919136,0.0,0.0,0.1939643134080864,1.0,0.0,0.0,0.8060356865919136,0.0,0.1939643134080864,0.8060356865919136,0.0,0.1939643134080864,-0.9494114222853125,-0.5511057286684906,-0.3759528683514983
233,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.3020943233455453,0.0,0.6979056766544547,0.0,1.0,0.0,0.0,0.33836284860223015,-0.5544961317483502,0.9572545161959363
234,1,1,0.0,0.27835789475292017,0.0,0.7216421052470798,1.0,0.0,0.7216421052470798,0.0,0.0,0.27835789475292017,1.0,0.0,0.0,1.3378960531166033,-1.2465890010670464,0.32662782606101753
235,1,0,0.9196547172342537,0.0,0.0,0.08034528276574626,1.0,0.0,0.0,0.9196547172342537,0.0,0.08034528276574626,1.0,0.0,0.0,0.15579095023078693,-1.2061870721791987,-0.6367761004313897
236,1,1,0.0,1.0,0.0,0.0,0.4072112500340459,0.5927887499659541,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8856547838074003,-1.2580363319292438,0.0824526189480099
237,1,0,0.0843230553504376,0.0,0.0,0.9156769446495624,1.0,0.0,0.0,0.0843230553504376,0.0,0.9156769446495624,1.0,0.0,0.0,0.42953151168890735,-0.4615421099073361,0.5606648834631174
238,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.5436762506587866,0.0,0.45632374934121345,0.0,1.0,0.0,0.0,0.28769815399197546,-0.5448683994535035,0.6362939498731133
239,1,0,0.6786554666885389,0.0,0.0,0.32134453331146107,1.0,0.0,0.0,0.6786554666885389,0.0,0.32134453331146107,0.6786554666885389,0.0,0.32134453331146107,-1.0562684212763598,-0.5691647321804402,-0.3255884675973668
240,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.24811336906100467,0.0,0.7518866309389953,-1.0878908658869428,-0.6133865422365778,0.11920980830313599
241,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.6767637379155624,0.0,0.0,0.32323626208443756,1.0,0.0,0.0,0.8564611445764524,0.5296675153869943,0.45288769741107193
242,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.5508155388095959,0.0,0.0,0.4491844611904041,1.0,0.0,0.0,-0.14034490947148653,-0.2608737421419258,-0.6004186068870621
243,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.6831635156194962,0.0,0.3168364843805038,0.0,1.0,0.0,0.0,0.9748119484860569,-0.8982166523380569,0.6012333959733128
244,1,0,0.19036621653605346,0.0,0.0,0.8096337834639465,1.0,0.0,0.8096337834639465,0.19036621653605346,0.0,0.0,1.0,0.0,0.0,-0.39050558076030284,-0.777090236679752,-0.9373541995608087
245,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1352804757113612,0.29221761134000646,0.07162291614662936
246,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0908270974669454,-1.3525976516194853,-0.596332620710638
247,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.7198321658392915,0.0,0.0,0.28016783416070845,1.0,0.0,0.0,0.28992594008710193,-0.5068310405857068,0.20484178910462228
248,1,1,0.0,1.0,0.0,0.0,0.015094146371515405,0.9849058536284846,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.40488378885150544,-0.9201998618553735,-0.24369506167765276
249,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.13101948635587027,-0.8599813923446588,-0.9105855413937579
250,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.9901270621402591,0.0,0.0,0.00987293785974086,1.0,0.0,0.0,-0.2938993331256897,-0.824034549113584,-1.0414116675069036
251,1,1,0.0,0.020390638119910043,0.0,0.97960936188009,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.34321494848440126,-1.0022055692001373,0.7224709453848406
252,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2990315337597379,-0.00930264062072822,0.3063577517199128
253,0,1,0.0,0.0,0.0,1.0,0.6399673138296564,0.36003268617034356,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.15285899039977754,-0.07552270357483493,0.24754712831273773
